,price
2326,115
38699,312
21320,153
6273,220
27452,55
9318,99
38147,70
8721,180
26123,35
37579,135
6192,75
20196,86
44405,159
27106,119
38745,316
535,42
46434,177
48661,45
4022,175
5088,81
27149,129
21566,53
40165,90
31052,274
19563,50
24781,250
16080,63
32865,134
45751,350
35791,109
44492,115
37404,45
10064,79
20727,86
35273,39
41821,62
10036,70
10664,125
47258,200
25676,44
9912,40
18508,250
9902,40
31955,200
42499,299
30885,64
9703,90
39882,100
39739,65
3892,40
20054,145
26816,120
13231,150
28977,250
3159,249
27405,75
11194,115
9622,80
39803,80
23674,30
13544,375
39165,50
35156,45
35992,209
16473,225
3524,195
18783,90
17398,350
24645,305
17051,90
46683,100
8413,40
7796,200
29489,120
45917,200
34445,120
40386,59
30195,70
37551,185
17131,270
8845,64
12716,100
18272,34
35780,50
45526,217
3494,225
876,89
25905,170
26154,80
42760,120
48603,115
27552,130
10081,198
45620,55
29623,95
42502,50
4238,150
15922,115
14168,119
31330,138
47723,185
42329,90
44656,94
44833,155
7445,140
18114,215
43663,120
34094,145
25979,88
9398,130
20156,135
39818,50
35697,28
38498,2999
11593,100
26114,150
31049,96
17800,57
44504,60
3515,170
39605,130
35388,75
17854,54
14909,135
28379,100
27492,115
14005,60
28694,175
29682,50
18215,325
35269,269
26800,155
28233,66
15968,325
39788,80
18267,55
29551,50
32528,94
18316,170
8869,80
9028,89
31271,288
26160,45
18709,47
36655,187
30109,26
6754,50
25006,230
23970,65
24863,599
13422,159
35093,70
35849,50
43047,50
4530,500
47394,300
34002,82
17106,200
16100,85
27103,150
47656,60
34009,150
6352,175
23535,80
30238,43
25920,97
13761,120
20366,150
44731,100
39557,131
30577,186
26232,90
31295,100
23137,44
40130,300
29018,129
33922,100
16744,67
36594,31
5780,110
48364,160
43864,186
8344,85
18320,34
48095,69
21928,130
47167,190
39312,51
47779,180
3199,45
24711,45
22653,125
26600,65
4052,85
1390,115
973,125
48478,210
22672,50
8216,95
24046,130
28541,35
34095,325
34900,250
16104,95
43790,99
15345,150
8319,95
16645,110
20419,60
46309,110
38466,139
24665,135
21640,289
19901,185
31658,40
34194,250
6964,72
32679,149
38395,350
19536,209
16399,142
13592,42
40817,100
45399,28
22233,120
10562,75
44340,157
36450,140
41602,65
45204,400
38860,65
8080,200
31695,125
33937,150
2514,219
8888,100
42947,55
37209,90
40992,57
26912,40
28081,130
33882,40
11648,175
2242,199
12080,191
43389,150
34992,124
33344,58
858,90
1545,69
32385,85
33963,50
24845,250
25420,106
2344,65
14602,133
2436,150
7791,190
7197,50
48508,450
5670,57
30502,74
36151,60
15520,285
12391,65
9725,130
4024,105
35144,90
7430,750
47225,199
14691,125
13490,550
36520,72
29906,399
44186,225
20237,36
2684,99
30957,48
8764,50
37357,41
1318,54
26654,189
24806,83
37782,233
28080,50
42078,100
16383,278
218,140
782,250
35596,85
33067,139
26946,85
6614,60
9586,100
22389,60
73,65
7278,55
1947,99
34938,36
28576,58
13342,150
42015,45
39096,150
37607,90
36245,130
28708,135
40379,1080
47922,190
805,300
25456,50
21981,180
26225,79
40948,175
14154,185
386,80
10717,70
18761,76
41721,50
9750,172
1793,200
29063,75
24032,69
21154,34
37478,180
31252,165
28492,374
43688,100
24247,180
1977,65
8259,50
24574,46
38952,110
34915,54
11432,350
46809,58
11801,200
29609,70
44943,243
25731,140
14418,125
27750,50
5867,75
5958,140
40508,28
43983,110
14812,95
48501,165
26838,68
31865,70
397,39
30625,81
3396,75
4147,95
8049,70
37322,500
42465,220
3946,150
10779,125
6088,130
47389,90
27073,215
48421,125
38248,69
37105,75
44594,120
46820,60
29470,230
5858,215
23584,1200
4068,30
14393,64
7043,83
21678,289
14618,75
22682,199
16825,250
7979,52
11233,145
31198,300
7885,225
23313,77
18663,33
29322,75
25447,110
22861,200
31735,175
31424,55
14822,142
7518,125
12294,150
18062,71
27213,80
26366,160
5350,97
31394,95
41676,50
30651,80
279,95
6893,175
42206,65
36895,300
3021,200
42539,80
33859,180
27285,75
34392,110
26041,120
8677,250
14487,55
709,101
26316,199
29166,450
8433,155
30715,90
370,135
41093,75
37536,180
7127,60
16074,399
46507,160
9248,60
12411,50
21942,47
18879,40
34786,150
6561,125
37989,85
10547,125
48292,80
31531,75
3115,169
11279,95
24109,60
28076,100
44009,99
19283,408
1892,80
29645,36
31849,150
3535,79
13043,190
4666,250
30981,158
44303,49
22387,175
12494,55
24797,255
39734,125
19805,160
4619,52
18857,85
20410,225
34667,150
10188,92
2420,90
32870,75
38241,145
20459,799
30914,50
33813,100
34810,79
33478,220
47634,215
13397,90
20915,85
22015,50
4556,170
42820,85
11610,42
34754,80
46807,172
46489,34
48880,120
34780,200
4875,179
18821,60
34350,699
12667,60
35203,150
3752,350
27847,80
11184,90
21055,50
7603,70
4378,169
9288,198
5209,45
1881,240
1012,120
18897,150
19422,534
4096,31
5438,60
5500,200
5021,45
23025,133
1789,195
23853,183
13398,65
8589,95
38353,86
21674,110
3688,55
18087,90
7386,500
36715,114
17676,100
14580,84
31026,250
34228,34
34516,200
17132,150
2666,90
36725,49
612,90
42656,70
45175,189
19964,78
11076,130
12147,125
14445,105
16226,400
17457,118
36379,100
31089,265
25220,169
6067,129
8309,375
8454,200
6425,65
30335,150
22973,156
36304,139
20498,33
12088,79
7848,160
19664,365
28954,152
38792,316
32184,150
47102,320
40899,132
21317,99
1448,195
44287,100
26094,55
9468,38
36955,90
47788,85
1141,350
46527,124
40227,79
46556,335
16643,84
16048,329
35385,98
39369,165
39840,32
6349,100
37609,150
42800,70
7338,169
10854,500
41986,407
28799,38
12303,150
30698,55
32970,350
39547,66
6421,385
4518,250
25675,151
18445,74
48594,200
17386,65
17311,55
25300,69
4033,200
6079,180
41295,150
44778,250
2577,199
41138,199
3570,47
6824,100
10163,30
39055,300
21401,65
24199,139
46913,79
36181,35
40994,44
14091,99
45905,120
21008,40
46968,109
20986,56
35898,50
4263,100
42146,27
26934,48
26420,90
10628,81
23982,43
28550,149
8874,155
45122,55
34529,470
41648,55
38357,220
21816,100
7236,124
40752,85
151,85
33099,100
21876,190
21140,119
632,100
39901,520
7481,45
41605,189
2164,295
29449,60
18686,110
40273,59
29679,50
35253,80
39128,75
38654,75
8855,59
4943,150
6308,170
14029,40
25917,300
36887,374
48282,1000
12319,150
3613,190
34957,60
46720,175
41901,243
5778,40
40616,71
2708,129
25379,140
26477,222
7634,190
38680,283
23491,100
37253,1000
19970,49
45613,90
23497,300
11205,75
43820,28
14055,130
30038,160
32219,295
8671,280
33497,200
13696,149
39585,399
6611,65
6449,95
38577,418
39018,43
48440,77
20452,70
15863,135
30426,89
46217,109
33266,73
35427,86
1877,40
48644,139
29395,40
14979,300
29025,100
20966,65
35361,100
21092,75
21872,300
2291,105
1002,225
14301,149
18675,52
12785,160
41577,100
6371,120
33918,38
39218,150
26215,140
46062,99
42163,40
10377,80
16723,160
19702,80
26017,145
14976,150
12728,63
20539,50
23467,200
5933,200
7279,27
32728,88
18293,110
15676,20
10304,100
3852,80
13495,47
48496,379
38484,70
29261,85
45073,100
6288,69
18377,125
23468,55
9218,50
23136,65
2613,105
7083,245
30566,150
34131,750
7242,159
48136,45
12023,100
12789,75
41288,110
6533,110
11530,130
48522,250
15361,112
37622,150
33865,150
34444,95
7923,198
45912,399
11630,75
16062,60
29101,80
29478,416
8586,130
10246,119
23539,101
15814,84
1258,170
37846,200
25089,45
22902,350
37328,140
19029,85
13060,75
15686,180
21896,45
31701,60
36287,180
34490,300
1048,110
42621,160
38379,135
8226,84
33389,115
25952,195
37633,50
42593,80
34116,40
38551,275
23671,101
17053,199
26805,45
19188,83
11400,45
43763,160
24887,140
15618,99
11507,100
14272,145
35704,115
32695,55
24049,120
16681,239
48764,110
3771,600
39178,90
33343,190
10023,45
6117,200
19170,130
8265,88
21204,130
29920,350
27,150
35025,185
2922,35
26217,310
26818,160
5621,84
44039,49
43694,31
30001,90
38855,65
9277,38
46469,109
1879,99
16929,92
19759,87
19078,130
30888,115
18886,52
11314,190
11596,159
24553,40
36497,60
35638,75
19498,135
28887,129
20807,190
2142,350
27728,159
20106,85
2554,82
15510,155
30900,47
27238,50
16081,177
29377,75
10521,85
10452,48
15540,325
24353,55
29581,65
41155,50
45686,450
5507,170
4225,150
17665,3800
15912,120
15211,89
29176,37
29575,55
8535,195
4432,190
46929,250
19101,89
36155,355
40573,100
40230,45
31726,45
22560,30
16993,190
29472,65
8536,145
13732,85
47091,69
41823,47
33899,55
47403,135
25269,37
48728,178
12004,110
40364,60
17188,113
42646,70
40624,299
12387,228
39725,100
23231,305
21912,95
25428,139
12797,128
13330,78
14025,95
34432,125
27589,175
2458,135
36681,45
4806,349
24958,150
44349,60
13636,91
18485,170
32963,140
9110,40
19129,110
43014,65
4524,250
14498,80
19481,199
12777,40
2098,125
41860,300
13677,70
32687,190
3756,100
823,50
13914,45
33119,99
727,310
13784,30
48403,199
19752,49
8693,175
5656,100
16556,150
13990,50
7584,120
43566,70
9774,70
28710,50
47571,199
42812,65
30519,120
6955,375
37800,475
13823,90
21456,115
35564,99
38087,26
467,500
37596,175
43634,150
26327,53
46266,100
8767,80
30682,325
2852,142
34808,32
2703,175
3967,200
15674,99
12227,80
11189,297
17686,85
5863,310
36789,179
28011,55
48236,55
46785,120
48041,185
5141,199
47334,60
20837,55
8373,75
3461,175
43567,134
1487,50
35277,30
38598,200
37802,55
48218,39
23063,70
17622,109
5179,125
33648,200
34031,207
4394,161
36978,181
45080,100
38847,243
45205,175
37161,119
1901,175
4635,78
41251,699
20637,70
2707,35
32820,45
44438,225
37558,250
41846,161
10199,420
9694,120
8437,199
48668,350
11261,45
28484,49
27302,89
38938,42
40153,125
9908,230
40864,85
47490,140
11502,125
43116,40
13893,180
1677,80
27251,95
47495,99
38505,100
4171,130
21518,190
47209,400
48587,195
32822,59
47547,70
24895,210
43440,66
13743,400
34875,52
3955,100
32214,90
42108,100
13016,30
28024,80
3985,84
45719,120
471,60
20181,76
530,75
18123,85
22903,75
33870,200
21525,300
13320,170
8842,50
7629,112
312,195
29867,200
44571,271
38831,750
39755,180
36454,39
3032,175
19322,108
47252,74
27770,339
32554,125
6795,295
31744,65
16135,350
17166,110
43263,190
31253,80
19099,130
30414,65
23645,89
47835,88
43508,130
14963,119
19586,54
34524,54
27084,95
36120,50
20602,119
11807,75
28769,53
39629,70
20933,185
6704,275
32114,60
18408,115
32368,220
9833,110
3847,180
46518,250
31582,160
14481,70
37635,99
48117,175
16542,105
42392,219
42643,45
45401,28
39423,70
30722,800
47778,60
34296,483
34316,125
8327,65
13050,90
44272,470
17421,125
42876,200
10687,65
10928,190
22749,295
31070,39
13214,250
2640,90
30850,150
8820,70
17573,199
20603,60
37078,329
19355,180
4080,145
12470,199
29939,45
515,250
8965,300
33686,135
44763,399
48310,600
311,59
22984,70
17102,200
34974,75
22785,120
24870,160
43013,133
19265,225
45780,89
25595,175
6267,125
44868,40
3931,69
45891,1800
31011,100
10658,500
1565,175
15161,65
433,77
16134,65
36086,53
35092,212
12348,43
26360,60
32929,109
48371,120
7949,90
26669,165
24462,170
1962,51
7664,125
22026,51
1980,58
34918,80
3257,85
25485,150
15845,89
14857,95
21502,98
48118,350
32261,100
331,100
10191,75
14303,250
18258,125
15866,187
22176,300
33507,55
46072,65
23451,128
7013,69
28788,90
23346,55
46939,130
4982,100
42165,85
29802,119
37440,70
20523,92
29144,160
46461,66
34861,245
39433,600
1984,100
16378,325
25551,61
20898,75
35115,349
47274,80
46589,86
26224,79
18707,105
42973,109
35921,94
45610,1000
3294,199
23975,125
1010,75
20126,65
23706,50
8975,199
7534,100
10408,75
37118,499
19939,100
5032,135
1829,290
9726,215
24069,100
42702,62
30482,275
20830,125
39662,50
11268,150
8941,110
11003,70
34609,106
36684,125
19115,41
38276,75
46723,400
12541,63
24021,299
36714,150
45886,995
28601,250
40431,70
11799,90
44066,68
31932,100
35996,355
13503,100
43866,75
29548,75
17255,145
47715,50
38868,200
47067,70
8297,200
45071,100
22689,42
35530,60
27021,250
26040,135
8964,198
7412,165
27394,120
7219,55
7997,36
12532,50
43298,99
5835,210
16166,75
40775,200
2502,200
10873,65
5287,33
31980,50
48841,210
38093,300
32506,140
13446,153
28531,250
34374,55
11339,1170
12803,325
15663,40
94,100
32614,62
34921,45
23013,50
35371,75
12888,60
40406,74
46919,75
34872,55
17017,50
46599,180
13912,230
42166,80
42372,180
3142,90
18567,225
36723,49
832,199
16585,50
7195,60
15398,525
44453,75
14668,52
43179,49
18735,179
41261,150
23562,50
42441,115
28712,50
30655,44
6705,38
43447,130
42999,59
34270,70
4399,118
30274,115
19435,748
44785,148
14319,50
31876,145
3333,1500
15279,50
33745,40
20311,108
34126,115
43666,115
14069,37
40044,250
39697,60
43174,120
40198,89
38734,281
21831,275
34029,86
44671,130
268,100
3430,272
4633,80
14829,176
23824,120
8533,80
35865,575
3875,150
21690,30
11171,40
10979,130
33291,55
12870,72
17575,249
22709,53
18633,50
44658,42
30954,55
9700,60
12050,140
30649,205
10328,108
44891,150
42120,60
27693,150
2227,139
16999,65
43778,300
40957,30
29197,280
27118,210
38515,50
24593,139
45604,250
28706,135
20215,120
13137,99
46806,220
22395,120
12053,120
32634,65
15797,110
42365,200
2218,45
3069,80
5024,65
16445,319
21241,800
3547,50
18669,97
20147,158
42797,90
38378,60
45183,300
24885,78
4998,85
9099,165
14217,175
17709,150
13649,85
34713,90
6978,760
5528,55
28125,50
17305,100
36082,135
39756,225
20696,65
7824,105
190,275
13468,110
31542,205
18020,69
38842,150
27309,150
34107,200
450,130
45499,490
13896,245
265,75
4360,240
28563,125
6846,55
48123,125
17520,47
34862,175
273,68
32123,65
14931,75
20259,175
22120,25
7956,75
17630,200
41529,70
15232,84
5812,275
48579,107
16768,90
29859,75
15331,159
1692,55
9267,80
16110,150
47919,119
31762,61
258,39
40922,50
36662,165
43142,38
9238,140
24042,190
14970,60
2161,75
30523,175
35480,120
10075,135
1405,148
41618,40
13190,135
43625,70
4945,56
8798,150
47275,130
27849,228
30864,339
44099,200
24736,55
36650,99
47349,59
41153,35
6206,189
862,135
37052,70
48216,54
9866,175
9957,79
21541,74
11453,85
23813,650
19491,180
35935,249
37726,520
24099,119
30599,110
5003,250
47954,150
21705,184
18746,175
17121,150
16752,117
29438,100
10186,46
16099,100
11898,150
2167,50
20059,59
4406,70
9299,110
30370,110
17935,41
8200,109
21198,66
9124,51
48673,85
23019,175
2412,150
14460,150
46284,140
35703,200
27512,1000
45120,309
7878,110
1653,110
34106,87
315,250
25161,333
6167,148
35059,35
40415,156
15243,299
26734,135
25386,800
26145,125
37651,130
41315,500
33927,45
18819,85
8538,85
13366,42
28565,70
24090,225
30969,75
10209,135
8483,52
21939,44
23743,50
48049,50
43048,89
26093,183
16616,50
17835,280
10432,68
4029,52
19342,150
44884,165
27384,75
31552,150
31434,50
8450,220
47661,309
13307,110
1343,75
7927,145
18217,47
43538,240
1058,395
15067,140
3974,175
42607,520
10647,45
548,67
1110,89
10632,239
41776,400
2893,95
7267,100
16492,100
11828,400
47983,99
39822,40
34149,60
38856,120
29370,35
30931,180
4089,50
21635,140
43662,115
30522,49
46407,75
18625,295
47322,59
42251,199
12503,55
18609,145
17248,150
227,120
36507,350
34187,85
44951,450
35885,100
20240,54
25863,100
9455,32
6573,73
41768,74
42097,304
34385,38
23908,225
36917,300
17981,100
9413,50
47464,65
28530,70
821,90
48498,95
13998,200
16508,650
26918,85
41305,175
47127,99
22367,69
35836,285
1532,105
46841,48
28002,90
2406,85
16301,80
45057,215
15989,200
18367,64
24580,48
24947,57
21727,245
4795,49
15202,300
27639,550
47971,49
11882,230
7150,95
14800,45
19318,85
36514,65
22656,110
42649,99
17310,50
38783,258
29735,69
9599,85
16236,289
39475,200
8511,105
19176,110
37961,79
47944,50
32844,250
1868,200
30882,231
31654,139
44376,162
6854,200
47707,80
42198,70
18486,200
25241,185
38062,300
37598,135
42966,185
6652,90
25715,160
23428,38
22069,800
19574,95
43685,80
48832,20
47173,60
19073,699
41199,90
8708,49
39954,250
44362,280
25468,79
44767,120
31326,120
7004,350
7866,65
7733,95
23522,61
42564,100
35608,125
47131,350
25299,80
36965,80
27794,50
9148,99
42576,400
628,195
24368,59
36876,50
4594,125
14368,70
35032,70
35778,95
33195,95
27885,245
39175,69
39283,293
5499,1400
8358,200
36772,119
6049,120
17992,100
48794,235
549,190
7056,150
25257,70
9913,90
12954,80
34630,150
35425,167
9978,100
6080,105
7422,69
48486,16
41565,45
30309,240
16331,99
21217,200
11766,139
44924,150
45381,139
2506,390
14878,200
2054,145
45812,69
1336,80
48273,260
12187,80
42202,150
5821,75
27634,59
24314,94
29710,250
2712,69
20902,50
3858,73
578,172
19287,77
48608,40
15501,85
1182,130
23089,126
38562,32
29300,260
43474,63
9541,120
33462,190
35224,29
35238,40
2386,1000
15639,60
44279,59
42299,42
31265,130
14607,89
9816,123
36808,110
17653,60
9777,60
15708,80
19150,321
3682,145
6863,85
42346,80
5280,150
42222,175
42320,55
9714,125
13950,600
15294,65
11316,40
24927,32
35477,240
20800,119
16507,104
24759,72
23112,55
12565,43
12930,197
32697,131
26642,125
18801,165
3696,650
11733,50
22279,69
42464,370
15127,140
4115,83
29855,299
14355,85
6834,99
27766,170
12451,115
37463,60
44903,100
5762,350
21222,399
31111,100
18314,95
17702,150
37160,300
29014,45
22245,115
39795,120
18404,75
47040,600
5946,65
47482,50
21051,60
23869,125
21073,164
8240,113
35086,250
18689,150
17970,325
28248,50
20544,49
16072,100
11318,50
20625,60
2696,138
2456,200
25985,62
27624,100
5928,132
33164,100
36386,145
17466,42
45710,2500
5701,80
2334,130
36101,85
8031,200
6293,300
790,125
22722,120
4890,85
2360,48
46315,130
12534,85
6422,125
44758,150
22084,50
23399,145
42692,95
33231,63
29873,100
178,150
35881,45
37787,87
40805,56
30575,113
7058,50
26005,160
39657,160
18739,95
48201,250
46857,175
24456,40
25681,175
17596,45
594,125
5881,199
4141,40
974,75
21683,50
27063,90
19490,65
47683,80
20948,100
25204,100
27835,200
7033,90
21714,64
20673,205
39275,312
3953,133
8247,65
29402,60
27261,125
17253,130
25274,60
20303,77
28340,150
2329,110
11385,95
9692,69
762,1300
13573,120
44241,499
30165,113
29341,95
3574,210
30777,110
26742,179
40486,156
14503,118
10019,175
6624,180
15257,120
36266,89
37990,110
3623,90
32342,100
31307,46
8743,275
35889,400
3778,395
22270,165
41254,100
2185,120
133,105
17553,70
17698,120
7991,157
8959,100
27861,79
32523,40
35855,199
36881,130
38692,303
8482,99
24536,159
44064,100
16000,65
10239,50
26759,100
38603,79
46386,55
29574,300
36928,65
3124,95
38874,150
46523,95
6283,205
6994,167
41334,145
41893,990
5763,135
39039,49
28921,140
8160,75
16880,176
9215,500
19740,95
22219,290
16943,49
21515,103
2987,140
30232,30
43053,25
1620,195
24299,77
32470,40
47874,44
48477,300
8065,280
31676,100
13505,40
41345,140
15341,140
29136,117
48773,46
39344,61
455,200
27786,116
8976,50
13830,55
41792,206
24922,43
30136,245
42645,70
33910,110
36729,99
35245,125
35120,34
39807,499
33627,250
47339,52
31138,180
3725,105
32922,115
14359,43
37872,139
18366,200
39026,72
9719,65
38121,99
20479,97
8310,125
4018,38
36618,106
45436,190
17133,100
44590,699
41522,50
26822,40
5783,200
10919,80
9521,53
22573,65
48820,80
41298,148
4443,499
27917,130
28096,75
44799,78
9987,80
5317,100
17690,89
48686,200
5389,42
13108,120
39615,120
28534,189
10394,109
25684,250
17378,59
24399,163
601,288
34873,65
7755,60
45147,120
31907,55
41188,40
24880,200
4591,120
28544,40
38827,240
8841,45
47424,125
20554,147
36857,40
24298,70
29761,58
15772,60
15548,40
17872,88
30075,127
22544,60
41855,59
34452,65
21919,100
45581,55
45940,189
19393,125
27096,50
40608,90
13182,40
34919,55
11789,75
44131,190
9732,100
23747,80
10878,300
17458,85
47182,78
5755,100
42899,300
3819,220
42076,199
17297,189
21594,56
11735,73
17805,80
